Lisbon	Nowshahr	1430996	0.018917	0.081290
Lisbon	Perth	1865383	-0.000751	0.079718
Lisbon	PigeonIsland	1689234	0.002667	0.131876
Lisbon	Prague	1573649	0.012456	0.047260
Lisbon	SaltLakeCity	1509967	0.013029	0.053323
Lisbon	Salvador	1518810	0.015225	0.065531
Lisbon	SanCristobalDeLasCasas	1387720	0.010723	0.078751
Lisbon	Santiago	1525686	0.005549	0.073077
Lisbon	Sardinia	1649406	0.002638	0.063955
Lisbon	Tatui	1229891	0.013256	0.084199
Lisbon	Tehran	1508005	0.013318	0.049743
Lisbon	TelAviv	1200546	0.012477	0.061860
Lisbon	TelAvivColony	1541918	-0.001291	0.222334
Lisbon	TlaxcalaDeXicohtencatl	1482764	0.011944	0.065378
Lisbon	Torshavn	1830205	0.003192	0.105634
Lisbon	Trincomalee	1740236	0.003006	0.119613
Lisbon	Vernelle	1542868	0.015265	0.054518
Lisbon	WadiHidan	1753936	0.012079	0.068584
Lisbon	Cpalumbus	1372853	0.090055	0.782052
London	MexicoCity	1336107	0.022667	0.065678
London	Monterrey	1529672	0.018865	0.096719
London	Nairobi	1588730	0.015446	0.106413
London	Nowshahr	1456882	0.044668	0.090802
London	Perth	2574411	0.022660	0.053139
London	PigeonIsland	2843459	0.015978	0.166902
London	Prague	1964173	0.017811	0.058311
London	SaltLakeCity	1604609	0.017235	0.044568
London	Salvador	1554789	0.017931	0.062531
London	SanCristobalDeLasCasas	1380564	0.019234	0.107316
London	Santiago	1790999	0.023983	0.102192
London	Sardinia	2812840	0.018885	0.100529
London	Tatui	1290959	0.014432	0.111273
London	Tehran	1850649	0.015211	0.076920
London	TelAviv	1905096	0.019625	0.077164
London	TelAvivColony	1743149	0.038902	0.260085
London	TlaxcalaDeXicohtencatl	1522744	0.031102	0.090742
London	Torshavn	2729207	0.020141	0.136663
London	Trincomalee	2859676	0.017772	0.151915
London	Vernelle	1560591	0.013975	0.087048
London	WadiHidan	2514492	0.018900	0.097546
London	Cpalumbus	1824015	0.105242	0.790481
MexicoCity	Monterrey	1217968	0.023743	0.043416
MexicoCity	Nairobi	1176396	0.031276	0.092437
MexicoCity	Nowshahr	1174959	0.028525	0.086056
MexicoCity	Perth	1462883	0.014078	0.084931
MexicoCity	PigeonIsland	1306073	0.017697	0.165423
MexicoCity	Prague	1415387	0.026389	0.054720
MexicoCity	SaltLakeCity	1296645	0.022822	0.048875
MexicoCity	Salvador	1203650	0.021080	0.073383
MexicoCity	SanCristobalDeLasCasas	1133451	0.022364	0.052170
MexicoCity	Santiago	1294307	0.019835	0.068003
MexicoCity	Sardinia	1272304	0.017953	0.094264
MexicoCity	Tatui	1235239	0.026227	0.094287
MexicoCity	Tehran	1304161	0.026237	0.065818
MexicoCity	TelAviv	901782	0.030329	0.072380
MexicoCity	TelAvivColony	1308912	0.016952	0.252952
MexicoCity	TlaxcalaDeXicohtencatl	1216414	0.022623	0.036897
MexicoCity	Torshavn	1432931	0.018232	0.139586
MexicoCity	Trincomalee	1351931	0.018045	0.151834
MexicoCity	Vernelle	1175264	0.019919	0.076928
MexicoCity	WadiHidan	1362234	0.028882	0.091527
MexicoCity	Cpalumbus	1108249	0.061057	0.812690
Monterrey	Nairobi	1209042	0.015799	0.115395
Monterrey	Nowshahr	1475708	0.058881	0.111557
Monterrey	Perth	1658401	0.018738	0.119469
Monterrey	PigeonIsland	1504673	0.013479	0.179952
Monterrey	Prague	1464700	0.017024	0.074300
Monterrey	SaltLakeCity	1429505	0.017451	0.077536
Monterrey	Salvador	1406591	0.019775	0.099638
Monterrey	SanCristobalDeLasCasas	1451289	0.019150	0.061679
Monterrey	Santiago	1538555	0.014498	0.083788
Monterrey	Sardinia	1479087	0.015108	0.111748
Monterrey	Tatui	1203517	0.014392	0.111749
Monterrey	Tehran	1389586	0.015382	0.083344
Monterrey	TelAviv	1046373	0.017906	0.093761
Monterrey	TelAvivColony	1586892	0.011511	0.267881
Monterrey	TlaxcalaDeXicohtencatl	1541034	0.038806	0.049467
Monterrey	Torshavn	1624663	0.016599	0.158095
Monterrey	Trincomalee	1548847	0.015123	0.164649
Monterrey	Vernelle	1419727	0.015544	0.096079
Monterrey	WadiHidan	1567100	0.017093	0.108564
Monterrey	Cpalumbus	1255462	0.112479	0.811147
Nairobi	Nowshahr	1135013	0.052986	0.100029
Nairobi	Perth	1639210	0.015971	0.128089
Nairobi	PigeonIsland	1577549	0.003942	0.184305
Nairobi	Prague	1547611	0.014036	0.095250
Nairobi	SaltLakeCity	1281273	0.017401	0.092380
Nairobi	Salvador	1175212	0.020461	0.115588
Nairobi	SanCristobalDeLasCasas	1078097	0.017915	0.122495
Nairobi	Santiago	1376572	0.022574	0.115072
Nairobi	Sardinia	1553505	0.009896	0.124696
Nairobi	Tatui	1155529	0.013554	0.128989
Nairobi	Tehran	1510117	0.014207	0.083735
Nairobi	TelAviv	1270618	0.012109	0.095965
Nairobi	TelAvivColony	1366369	0.040935	0.262238
Nairobi	TlaxcalaDeXicohtencatl	1190159	0.035147	0.106380
Nairobi	Torshavn	1634161	0.010504	0.170741
Nairobi	Trincomalee	1599543	0.007104	0.168221
Nairobi	Vernelle	1155763	0.017907	0.107188
Nairobi	WadiHidan	1553934	0.013195	0.113205
Nairobi	Cpalumbus	1251385	0.118892	0.807686
Nowshahr	Perth	1597097	0.040283	0.114386
Nowshahr	PigeonIsland	1428565	0.051223	0.180658
Nowshahr	Prague	1389963	0.048366	0.084800
Nowshahr	SaltLakeCity	1417065	0.033050	0.076203
Nowshahr	Salvador	1389390	0.022021	0.106463
Nowshahr	SanCristobalDeLasCasas	1433966	0.035635	0.120304
Nowshahr	Santiago	1429853	0.051395	0.114745
Nowshahr	Sardinia	1403442	0.048712	0.122324
Nowshahr	Tatui	1163237	0.044444	0.128192
Nowshahr	Tehran	1323560	0.041020	0.067946
